input_range,equal_capacities,equal_valuations,binary_valuations,num_of_items,category_count,item_capacity_bounds,random_seed_num,num_of_agents,algorithm,current_algorithm_bundle_min_value,current_algorithm_bundle_sum,runtime
input_ranges_algorithm_5,False,True,True,106,76,1,0,16,iterated_maximum_matching,3.0,57.0,0.17392688899417408
input_ranges_algorithm_5,False,True,True,106,76,1,0,16,egalitarian_algorithm,3.5625,57.0,2.3134514490084257
input_ranges_algorithm_5,False,True,True,106,76,1,0,16,utilitarian_algorithm,0.0,57.0,0.07732601099996828
input_ranges_algorithm_5,False,True,True,106,76,1,0,31,iterated_maximum_matching,2.0,63.0,0.291574294999009
input_ranges_algorithm_5,False,True,True,106,76,1,0,31,egalitarian_algorithm,2.0322580645161255,62.99999999999998,4.577420821995474
input_ranges_algorithm_5,False,True,True,106,76,1,0,31,utilitarian_algorithm,0.0,63.0,0.12631920899730176
input_ranges_algorithm_5,False,True,True,106,76,1,0,46,iterated_maximum_matching,1.0,53.0,0.37295751000056043
input_ranges_algorithm_5,False,True,True,106,76,1,0,46,utilitarian_algorithm,0.0,53.0,0.1923639160231687
input_ranges_algorithm_5,False,True,True,106,76,1,0,61,iterated_maximum_matching,0.0,51.0,0.5028311850037426
input_ranges_algorithm_5,False,True,True,106,76,1,0,61,utilitarian_algorithm,0.0,51.0,0.24830031700548716
input_ranges_algorithm_5,False,True,True,106,76,1,0,76,iterated_maximum_matching,0.0,58.0,0.673804973019287
input_ranges_algorithm_5,False,True,True,106,76,1,0,76,utilitarian_algorithm,0.0,58.0,0.3208827500056941
input_ranges_algorithm_5,False,True,True,106,76,1,0,91,iterated_maximum_matching,0.0,58.0,0.8319026610115543
input_ranges_algorithm_5,False,True,True,106,76,1,0,91,utilitarian_algorithm,0.0,58.0,0.497852366999723
input_ranges_algorithm_5,False,True,True,106,76,1,0,106,iterated_maximum_matching,0.0,52.0,1.0840719080006238
input_ranges_algorithm_5,False,True,True,106,76,1,0,106,utilitarian_algorithm,0.0,52.0,0.5967565130267758
input_ranges_algorithm_5,False,True,True,106,91,1,0,1,iterated_priority_matching,54.0,54.0,0.9411803479888476
input_ranges_algorithm_5,False,True,True,106,91,1,0,1,iterated_priority_matching_optimized,54.0,54.0,0.9266156950034201
input_ranges_algorithm_5,False,True,True,106,91,1,0,1,iterated_maximum_matching,54.0,54.0,0.24502647502231412
input_ranges_algorithm_5,False,True,True,106,91,1,0,1,egalitarian_algorithm,54.0,54.0,0.14899146399693564
input_ranges_algorithm_5,False,True,True,106,91,1,0,1,utilitarian_algorithm,54.0,54.0,0.009807152004214004
input_ranges_algorithm_5,False,True,True,106,91,1,0,16,iterated_maximum_matching,3.0,56.0,0.19679687698953785
input_ranges_algorithm_5,False,True,True,106,91,1,0,16,egalitarian_algorithm,3.4999999999999996,56.0,2.7014984900015406
input_ranges_algorithm_5,False,True,True,106,91,1,0,16,utilitarian_algorithm,0.0,56.0,0.07011974899796769
input_ranges_algorithm_5,False,True,True,106,91,1,0,31,iterated_maximum_matching,1.0,61.0,0.301598138990812
input_ranges_algorithm_5,False,True,True,106,91,1,0,31,egalitarian_algorithm,1.967741935483867,61.00000000000002,4.335158054018393
input_ranges_algorithm_5,False,True,True,106,91,1,0,31,utilitarian_algorithm,0.0,61.0,0.14304851100314409
input_ranges_algorithm_5,False,True,True,106,91,1,0,46,iterated_maximum_matching,1.0,55.0,0.39874204198713414
input_ranges_algorithm_5,False,True,True,106,91,1,0,46,utilitarian_algorithm,0.0,55.0,0.20125953500973992
input_ranges_algorithm_5,False,True,True,106,91,1,0,61,iterated_maximum_matching,0.0,50.0,0.48622031399281695
input_ranges_algorithm_5,False,True,True,106,91,1,0,61,utilitarian_algorithm,0.0,50.0,0.25031765300082043
input_ranges_algorithm_5,False,True,True,106,91,1,0,76,iterated_maximum_matching,0.0,57.0,0.6461846909951419
input_ranges_algorithm_5,False,True,True,106,91,1,0,76,utilitarian_algorithm,0.0,57.0,0.3102831809956115
input_ranges_algorithm_5,False,True,True,106,91,1,0,91,iterated_maximum_matching,0.0,51.0,0.8258235240064096
input_ranges_algorithm_5,False,True,True,106,91,1,0,91,utilitarian_algorithm,0.0,51.0,0.4238046279933769
input_ranges_algorithm_5,False,True,True,106,91,1,0,106,iterated_maximum_matching,0.0,45.0,1.026574037008686
input_ranges_algorithm_5,False,True,True,106,91,1,0,106,utilitarian_algorithm,0.0,45.0,0.8767221269954462
input_ranges_algorithm_5,False,True,True,106,106,1,0,1,iterated_priority_matching,53.0,53.0,1.0734550189808942
input_ranges_algorithm_5,False,True,True,106,106,1,0,1,iterated_priority_matching_optimized,53.0,53.0,1.118894780986011
input_ranges_algorithm_5,False,True,True,106,106,1,0,1,iterated_maximum_matching,53.0,53.0,0.24391142898821272
input_ranges_algorithm_5,False,True,True,106,106,1,0,1,egalitarian_algorithm,53.0,53.0,0.1657653680013027
input_ranges_algorithm_5,False,True,True,106,106,1,0,1,utilitarian_algorithm,53.0,53.0,0.01386169801116921
input_ranges_algorithm_5,False,True,True,106,106,1,0,16,iterated_maximum_matching,3.0,56.0,0.19644267298281193
input_ranges_algorithm_5,False,True,True,106,106,1,0,16,egalitarian_algorithm,3.4999999999999996,56.0,2.3557082539773546
input_ranges_algorithm_5,False,True,True,106,106,1,0,16,utilitarian_algorithm,0.0,56.0,0.0638690129853785
input_ranges_algorithm_5,False,True,True,106,106,1,0,31,iterated_maximum_matching,1.0,60.0,0.27895809200708754
input_ranges_algorithm_5,False,True,True,106,106,1,0,31,egalitarian_algorithm,1.935483870967741,60.000000000000014,4.5254301239911
input_ranges_algorithm_5,False,True,True,106,106,1,0,31,utilitarian_algorithm,0.0,60.0,0.12111308099702
input_ranges_algorithm_5,False,True,True,106,106,1,0,46,iterated_maximum_matching,1.0,58.0,0.36779578699497506
input_ranges_algorithm_5,False,True,True,106,106,1,0,46,utilitarian_algorithm,0.0,58.0,0.1925260830030311
input_ranges_algorithm_5,False,True,True,106,106,1,0,61,iterated_maximum_matching,0.0,43.0,0.47080015001120046
input_ranges_algorithm_5,False,True,True,106,106,1,0,61,utilitarian_algorithm,0.0,43.0,0.24413804701180197
input_ranges_algorithm_5,False,True,True,106,106,1,0,76,iterated_maximum_matching,0.0,60.0,0.6187588690081611
input_ranges_algorithm_5,False,True,True,106,106,1,0,76,utilitarian_algorithm,0.0,60.0,0.31139282500953414
input_ranges_algorithm_5,False,True,True,106,106,1,0,91,iterated_maximum_matching,0.0,55.0,0.7743348690273706
input_ranges_algorithm_5,False,True,True,106,106,1,0,91,utilitarian_algorithm,0.0,55.0,0.7077259550278541
input_ranges_algorithm_5,False,True,True,106,106,1,0,106,iterated_maximum_matching,0.0,51.0,1.0219025549886283
input_ranges_algorithm_5,False,True,True,106,106,1,0,106,utilitarian_algorithm,0.0,51.0,0.610315376019571
input_ranges_algorithm_5,False,False,True,1,1,1,0,1,iterated_priority_matching,1.0,1.0,0.0005498789832927287
input_ranges_algorithm_5,False,False,True,1,1,1,0,1,iterated_priority_matching_optimized,1.0,1.0,0.0005332680011633784
input_ranges_algorithm_5,False,False,True,1,1,1,0,1,iterated_maximum_matching,1.0,1.0,0.0005864069971721619
input_ranges_algorithm_5,False,False,True,1,1,1,0,1,egalitarian_algorithm,1.0,1.0,0.007350275991484523
input_ranges_algorithm_5,False,False,True,1,1,1,0,1,utilitarian_algorithm,1.0,1.0,0.0007136930071283132
input_ranges_algorithm_5,False,False,True,1,1,1,0,16,iterated_priority_matching,0.0,1.0,0.00358622899511829
input_ranges_algorithm_5,False,False,True,1,1,1,0,16,iterated_priority_matching_optimized,0.0,1.0,0.0037398939894046634
input_ranges_algorithm_5,False,False,True,1,1,1,0,16,iterated_maximum_matching,0.0,1.0,0.0018902339797932655
input_ranges_algorithm_5,False,False,True,1,1,1,0,16,egalitarian_algorithm,0.0,0.0,0.02727740100817755
input_ranges_algorithm_5,False,False,True,1,1,1,0,16,utilitarian_algorithm,0.0,1.0,0.0018932799866888672
input_ranges_algorithm_5,False,False,True,1,1,1,0,31,iterated_priority_matching,0.0,1.0,0.010489796986803412
input_ranges_algorithm_5,False,False,True,1,1,1,0,31,iterated_priority_matching_optimized,0.0,1.0,0.0108200789836701
input_ranges_algorithm_5,False,False,True,1,1,1,0,31,iterated_maximum_matching,0.0,1.0,0.0027711679867934436
input_ranges_algorithm_5,False,False,True,1,1,1,0,31,egalitarian_algorithm,0.0,0.0,0.05269184600911103
input_ranges_algorithm_5,False,False,True,1,1,1,0,31,utilitarian_algorithm,0.0,1.0,0.0031040350149851292
input_ranges_algorithm_5,False,False,True,1,1,1,0,46,iterated_priority_matching,0.0,1.0,0.02755308200721629
input_ranges_algorithm_5,False,False,True,1,1,1,0,46,iterated_priority_matching_optimized,0.0,1.0,0.021316539001418278
input_ranges_algorithm_5,False,False,True,1,1,1,0,46,iterated_maximum_matching,0.0,1.0,0.0045412400213535875
input_ranges_algorithm_5,False,False,True,1,1,1,0,46,egalitarian_algorithm,0.0,0.0,0.06817307899473235
input_ranges_algorithm_5,False,False,True,1,1,1,0,46,utilitarian_algorithm,0.0,1.0,0.0053720499854534864
input_ranges_algorithm_5,False,False,True,1,1,1,0,61,iterated_priority_matching,0.0,1.0,0.0392150960105937
input_ranges_algorithm_5,False,False,True,1,1,1,0,61,iterated_priority_matching_optimized,0.0,1.0,0.05619467099313624
input_ranges_algorithm_5,False,False,True,1,1,1,0,61,iterated_maximum_matching,0.0,1.0,0.006398161000106484
input_ranges_algorithm_5,False,False,True,1,1,1,0,61,egalitarian_algorithm,0.0,0.0,0.0982636300032027
input_ranges_algorithm_5,False,False,True,1,1,1,0,61,utilitarian_algorithm,0.0,1.0,0.004796412016730756
input_ranges_algorithm_5,False,False,True,1,1,1,0,76,iterated_priority_matching,0.0,1.0,0.06341010899632238
input_ranges_algorithm_5,False,False,True,1,1,1,0,76,iterated_priority_matching_optimized,0.0,1.0,0.055943704006494954
input_ranges_algorithm_5,False,False,True,1,1,1,0,76,iterated_maximum_matching,0.0,1.0,0.007932676002383232
input_ranges_algorithm_5,False,False,True,1,1,1,0,76,egalitarian_algorithm,0.0,0.0,0.1083343270001933
input_ranges_algorithm_5,False,False,True,1,1,1,0,76,utilitarian_algorithm,0.0,1.0,0.005915525980526581
input_ranges_algorithm_5,False,False,True,1,1,1,0,91,iterated_priority_matching,0.0,1.0,0.09936476597795263
input_ranges_algorithm_5,False,False,True,1,1,1,0,91,iterated_priority_matching_optimized,0.0,1.0,0.08338721000473015
input_ranges_algorithm_5,False,False,True,1,1,1,0,91,iterated_maximum_matching,0.0,1.0,0.0074178109935019165
input_ranges_algorithm_5,False,False,True,1,1,1,0,91,egalitarian_algorithm,0.0,0.0,0.447177786991233
input_ranges_algorithm_5,False,False,True,1,1,1,0,91,utilitarian_algorithm,0.0,1.0,0.007787523994920775
input_ranges_algorithm_5,False,False,True,1,1,1,0,106,iterated_priority_matching,0.0,1.0,0.10569812799803913
input_ranges_algorithm_5,False,False,True,1,1,1,0,106,iterated_priority_matching_optimized,0.0,1.0,0.11424184901989065
input_ranges_algorithm_5,False,False,True,1,1,1,0,106,iterated_maximum_matching,0.0,1.0,0.008190974971512333
input_ranges_algorithm_5,False,False,True,1,1,1,0,106,egalitarian_algorithm,0.0,0.0,0.16618878301233053
input_ranges_algorithm_5,False,False,True,1,1,1,0,106,utilitarian_algorithm,0.0,1.0,0.011190206016181037
input_ranges_algorithm_5,False,False,True,1,16,1,0,1,iterated_priority_matching,1.0,1.0,0.002683234022697434
input_ranges_algorithm_5,False,False,True,1,16,1,0,1,iterated_priority_matching_optimized,1.0,1.0,0.002480839000781998
input_ranges_algorithm_5,False,False,True,1,16,1,0,1,iterated_maximum_matching,1.0,1.0,0.0006150710105430335
input_ranges_algorithm_5,False,False,True,1,16,1,0,1,egalitarian_algorithm,1.0,1.0,0.005871385976206511
input_ranges_algorithm_5,False,False,True,1,16,1,0,1,utilitarian_algorithm,1.0,1.0,0.0006818640104029328
input_ranges_algorithm_5,False,False,True,1,16,1,0,16,iterated_priority_matching,0.0,1.0,0.18359050201252103
input_ranges_algorithm_5,False,False,True,1,16,1,0,16,iterated_priority_matching_optimized,0.0,1.0,0.18448930498561822
input_ranges_algorithm_5,False,False,True,1,16,1,0,16,iterated_maximum_matching,0.0,1.0,0.0033803970145527273
input_ranges_algorithm_5,False,False,True,1,16,1,0,16,egalitarian_algorithm,0.0,0.0,0.034906013985164464
input_ranges_algorithm_5,False,False,True,1,16,1,0,16,utilitarian_algorithm,0.0,1.0,0.0026248350040987134
input_ranges_algorithm_5,False,False,True,1,16,1,0,31,iterated_priority_matching,0.0,1.0,0.6968528259894811
input_ranges_algorithm_5,False,False,True,1,16,1,0,31,iterated_priority_matching_optimized,0.0,1.0,0.7260109710041434
input_ranges_algorithm_5,False,False,True,1,16,1,0,31,iterated_maximum_matching,0.0,1.0,0.005287862994009629
input_ranges_algorithm_5,False,False,True,1,16,1,0,31,egalitarian_algorithm,0.0,0.0,0.04940642698784359
input_ranges_algorithm_5,False,False,True,1,16,1,0,31,utilitarian_algorithm,0.0,1.0,0.0054725959780626
input_ranges_algorithm_5,False,False,True,1,16,1,0,46,iterated_priority_matching,0.0,1.0,1.7859662600094453
input_ranges_algorithm_5,False,False,True,1,16,1,0,46,iterated_priority_matching_optimized,0.0,1.0,1.6572532349964604
input_ranges_algorithm_5,False,False,True,1,16,1,0,46,iterated_maximum_matching,0.0,1.0,0.005963350005913526
input_ranges_algorithm_5,False,False,True,1,16,1,0,46,egalitarian_algorithm,0.0,0.0,0.07362785100121982
input_ranges_algorithm_5,False,False,True,1,16,1,0,46,utilitarian_algorithm,0.0,1.0,0.005597537994617596
input_ranges_algorithm_5,False,False,True,1,16,1,0,61,iterated_priority_matching,0.0,1.0,2.9657987979881
input_ranges_algorithm_5,False,False,True,1,16,1,0,61,iterated_priority_matching_optimized,0.0,1.0,2.9625949900073465
input_ranges_algorithm_5,False,False,True,1,16,1,0,61,iterated_maximum_matching,0.0,1.0,0.006973859999561682
input_ranges_algorithm_5,False,False,True,1,16,1,0,61,egalitarian_algorithm,0.0,0.0,0.11041809400194325
input_ranges_algorithm_5,False,False,True,1,16,1,0,61,utilitarian_algorithm,0.0,1.0,0.007270600006449968
input_ranges_algorithm_5,False,False,True,1,16,1,0,76,iterated_priority_matching,0.0,1.0,4.5880481869971845
input_ranges_algorithm_5,False,False,True,1,16,1,0,76,iterated_priority_matching_optimized,0.0,1.0,4.555699848016957
input_ranges_algorithm_5,False,False,True,1,16,1,0,76,iterated_maximum_matching,0.0,1.0,0.012619324988918379
input_ranges_algorithm_5,False,False,True,1,16,1,0,76,egalitarian_algorithm,0.0,0.0,0.1189040669996757
input_ranges_algorithm_5,False,False,True,1,16,1,0,76,utilitarian_algorithm,0.0,1.0,0.009153641003649682
input_ranges_algorithm_5,False,False,True,1,16,1,0,91,iterated_priority_matching,0.0,1.0,6.410681123001268
input_ranges_algorithm_5,False,False,True,1,16,1,0,91,iterated_priority_matching_optimized,0.0,1.0,6.683677057997556
input_ranges_algorithm_5,False,False,True,1,16,1,0,91,iterated_maximum_matching,0.0,1.0,0.012199307995615527
input_ranges_algorithm_5,False,False,True,1,16,1,0,91,egalitarian_algorithm,0.0,0.0,0.4272960590024013
input_ranges_algorithm_5,False,False,True,1,16,1,0,91,utilitarian_algorithm,0.0,1.0,0.011508737021358684
input_ranges_algorithm_5,False,False,True,1,16,1,0,106,iterated_maximum_matching,0.0,1.0,0.01633512499392964
input_ranges_algorithm_5,False,False,True,1,16,1,0,106,egalitarian_algorithm,0.0,0.0,0.18849284798488952
input_ranges_algorithm_5,False,False,True,1,16,1,0,106,utilitarian_algorithm,0.0,1.0,0.012477512005716562
input_ranges_algorithm_5,False,False,True,1,31,1,0,1,iterated_priority_matching,0.0,0.0,0.004600289015797898
input_ranges_algorithm_5,False,False,True,1,31,1,0,1,iterated_priority_matching_optimized,0.0,0.0,0.005703673989046365
input_ranges_algorithm_5,False,False,True,1,31,1,0,1,iterated_maximum_matching,0.0,0.0,0.000885071000084281
input_ranges_algorithm_5,False,False,True,1,31,1,0,1,egalitarian_algorithm,0.0,0.0,0.00797318501281552
input_ranges_algorithm_5,False,False,True,1,31,1,0,1,utilitarian_algorithm,0.0,0.0,0.000681913981679827
input_ranges_algorithm_5,False,False,True,1,31,1,0,16,iterated_priority_matching,0.0,1.0,0.6728656629857142
input_ranges_algorithm_5,False,False,True,1,31,1,0,16,iterated_priority_matching_optimized,0.0,1.0,0.6583166829950642
input_ranges_algorithm_5,False,False,True,1,31,1,0,16,iterated_maximum_matching,0.0,1.0,0.0043383830052334815
input_ranges_algorithm_5,False,False,True,1,31,1,0,16,egalitarian_algorithm,0.0,0.0,0.028595263021998107
input_ranges_algorithm_5,False,False,True,1,31,1,0,16,utilitarian_algorithm,0.0,1.0,0.003303374018287286
input_ranges_algorithm_5,False,False,True,1,31,1,0,31,iterated_priority_matching,0.0,1.0,2.4989725329796784
input_ranges_algorithm_5,False,False,True,1,31,1,0,31,iterated_priority_matching_optimized,0.0,1.0,2.5650449020031374
input_ranges_algorithm_5,False,False,True,1,31,1,0,31,iterated_maximum_matching,0.0,1.0,0.005200891988351941
input_ranges_algorithm_5,False,False,True,1,31,1,0,31,egalitarian_algorithm,0.0,0.0,0.05609942501178011
input_ranges_algorithm_5,False,False,True,1,31,1,0,31,utilitarian_algorithm,0.0,1.0,0.005348915990907699
input_ranges_algorithm_5,False,False,True,1,31,1,0,46,iterated_priority_matching,0.0,1.0,5.715601269999752
input_ranges_algorithm_5,False,False,True,1,31,1,0,46,iterated_priority_matching_optimized,0.0,1.0,5.701531425991561
input_ranges_algorithm_5,False,False,True,1,31,1,0,46,iterated_maximum_matching,0.0,1.0,0.009898140007862821
input_ranges_algorithm_5,False,False,True,1,31,1,0,46,egalitarian_algorithm,0.0,0.0,0.07484959199791774
input_ranges_algorithm_5,False,False,True,1,31,1,0,46,utilitarian_algorithm,0.0,1.0,0.007215266989078373
input_ranges_algorithm_5,False,False,True,1,31,1,0,61,iterated_maximum_matching,0.0,1.0,0.009751687000971287
input_ranges_algorithm_5,False,False,True,1,31,1,0,61,egalitarian_algorithm,0.0,0.0,0.11814870097441599
input_ranges_algorithm_5,False,False,True,1,31,1,0,61,utilitarian_algorithm,0.0,1.0,0.009537803009152412
input_ranges_algorithm_5,False,False,True,1,31,1,0,76,iterated_maximum_matching,0.0,1.0,0.01547998801106587
input_ranges_algorithm_5,False,False,True,1,31,1,0,76,egalitarian_algorithm,0.0,0.0,0.1460300790204201
input_ranges_algorithm_5,False,False,True,1,31,1,0,76,utilitarian_algorithm,0.0,1.0,0.015555208985460922
input_ranges_algorithm_5,False,False,True,1,31,1,0,91,iterated_maximum_matching,0.0,1.0,0.014823602978140116
input_ranges_algorithm_5,False,False,True,1,31,1,0,91,egalitarian_algorithm,0.0,0.0,0.1592244929925073
input_ranges_algorithm_5,False,False,True,1,31,1,0,91,utilitarian_algorithm,0.0,1.0,0.016600926988758147
input_ranges_algorithm_5,False,False,True,1,31,1,0,106,iterated_maximum_matching,0.0,1.0,0.01641523200669326
input_ranges_algorithm_5,False,False,True,1,31,1,0,106,egalitarian_algorithm,0.0,0.0,0.46540531699429266
input_ranges_algorithm_5,False,False,True,1,31,1,0,106,utilitarian_algorithm,0.0,1.0,0.02133426201180555
input_ranges_algorithm_5,False,False,True,1,46,1,0,1,iterated_priority_matching,1.0,1.0,0.009327804000349715
input_ranges_algorithm_5,False,False,True,1,46,1,0,1,iterated_priority_matching_optimized,1.0,1.0,0.006119234982179478
input_ranges_algorithm_5,False,False,True,1,46,1,0,1,iterated_maximum_matching,1.0,1.0,0.0007299039862118661
input_ranges_algorithm_5,False,False,True,1,46,1,0,1,egalitarian_algorithm,1.0,1.0,0.006823644012911245
input_ranges_algorithm_5,False,False,True,1,46,1,0,1,utilitarian_algorithm,1.0,1.0,0.0007789639930706471
input_ranges_algorithm_5,False,False,True,1,46,1,0,16,iterated_priority_matching,0.0,1.0,1.5132854209805373
input_ranges_algorithm_5,False,False,True,1,46,1,0,16,iterated_priority_matching_optimized,0.0,1.0,1.5057494140055496
input_ranges_algorithm_5,False,False,True,1,46,1,0,16,iterated_maximum_matching,0.0,1.0,0.0035924710100516677
input_ranges_algorithm_5,False,False,True,1,46,1,0,16,egalitarian_algorithm,0.0,0.0,0.030827424983726814
input_ranges_algorithm_5,False,False,True,1,46,1,0,16,utilitarian_algorithm,0.0,1.0,0.0034661259851418436
input_ranges_algorithm_5,False,False,True,1,46,1,0,31,iterated_priority_matching,0.0,1.0,5.488173374993494
input_ranges_algorithm_5,False,False,True,1,46,1,0,31,iterated_priority_matching_optimized,0.0,1.0,5.468726604012772
input_ranges_algorithm_5,False,False,True,1,46,1,0,31,iterated_maximum_matching,0.0,1.0,0.007763903995510191
input_ranges_algorithm_5,False,False,True,1,46,1,0,31,egalitarian_algorithm,0.0,0.0,0.06288040097570047
input_ranges_algorithm_5,False,False,True,1,46,1,0,31,utilitarian_algorithm,0.0,1.0,0.006308835989329964
input_ranges_algorithm_5,False,False,True,1,46,1,0,46,iterated_maximum_matching,0.0,1.0,0.009666419005952775
input_ranges_algorithm_5,False,False,True,1,46,1,0,46,egalitarian_algorithm,0.0,0.0,0.07989766501123086
input_ranges_algorithm_5,False,False,True,1,46,1,0,46,utilitarian_algorithm,0.0,1.0,0.009347640007035807
input_ranges_algorithm_5,False,False,True,1,46,1,0,61,iterated_maximum_matching,0.0,1.0,0.011632765003014356
input_ranges_algorithm_5,False,False,True,1,46,1,0,61,egalitarian_algorithm,0.0,0.0,0.11068185401381925
input_ranges_algorithm_5,False,False,True,1,46,1,0,61,utilitarian_algorithm,0.0,1.0,0.011386169004254043
input_ranges_algorithm_5,False,False,True,1,46,1,0,76,iterated_maximum_matching,0.0,1.0,0.016029092977987602
input_ranges_algorithm_5,False,False,True,1,46,1,0,76,egalitarian_algorithm,0.0,0.0,0.15864981000777334
input_ranges_algorithm_5,False,False,True,1,46,1,0,76,utilitarian_algorithm,0.0,1.0,0.014953083009459078
input_ranges_algorithm_5,False,False,True,1,46,1,0,91,iterated_maximum_matching,0.0,1.0,0.024417346983682364
input_ranges_algorithm_5,False,False,True,1,46,1,0,91,egalitarian_algorithm,0.0,0.0,0.16436500300187618
input_ranges_algorithm_5,False,False,True,1,46,1,0,91,utilitarian_algorithm,0.0,1.0,0.017134857014752924
input_ranges_algorithm_5,False,False,True,1,46,1,0,106,iterated_maximum_matching,0.0,1.0,0.0199329030001536
input_ranges_algorithm_5,False,False,True,1,46,1,0,106,egalitarian_algorithm,0.0,0.0,0.43712006098940037
input_ranges_algorithm_5,False,False,True,1,46,1,0,106,utilitarian_algorithm,0.0,1.0,0.02643819499644451
input_ranges_algorithm_5,False,False,True,1,61,1,0,1,iterated_priority_matching,0.0,0.0,0.009229471004800871
input_ranges_algorithm_5,False,False,True,1,61,1,0,1,iterated_priority_matching_optimized,0.0,0.0,0.007916967006167397
input_ranges_algorithm_5,False,False,True,1,61,1,0,1,iterated_maximum_matching,0.0,0.0,0.0007748460047878325
input_ranges_algorithm_5,False,False,True,1,61,1,0,1,egalitarian_algorithm,0.0,0.0,0.008293004997540265
input_ranges_algorithm_5,False,False,True,1,61,1,0,1,utilitarian_algorithm,0.0,0.0,0.0008601240115240216
input_ranges_algorithm_5,False,False,True,1,61,1,0,16,iterated_priority_matching,0.0,1.0,2.421050164994085
input_ranges_algorithm_5,False,False,True,1,61,1,0,16,iterated_priority_matching_optimized,0.0,1.0,2.555751185020199
input_ranges_algorithm_5,False,False,True,1,61,1,0,16,iterated_maximum_matching,0.0,1.0,0.005992978985887021
input_ranges_algorithm_5,False,False,True,1,61,1,0,16,egalitarian_algorithm,0.0,0.0,0.038245044997893274
input_ranges_algorithm_5,False,False,True,1,61,1,0,16,utilitarian_algorithm,0.0,1.0,0.004163127014180645
input_ranges_algorithm_5,False,False,True,1,61,1,0,31,iterated_maximum_matching,0.0,1.0,0.007537517987657338
input_ranges_algorithm_5,False,False,True,1,61,1,0,31,egalitarian_algorithm,0.0,0.0,0.0554255339957308
input_ranges_algorithm_5,False,False,True,1,61,1,0,31,utilitarian_algorithm,0.0,1.0,0.007498102000681683
input_ranges_algorithm_5,False,False,True,1,61,1,0,46,iterated_maximum_matching,0.0,1.0,0.010443570994539186
input_ranges_algorithm_5,False,False,True,1,61,1,0,46,egalitarian_algorithm,0.0,0.0,0.08354816300561652
input_ranges_algorithm_5,False,False,True,1,61,1,0,46,utilitarian_algorithm,0.0,1.0,0.010271361999912187
input_ranges_algorithm_5,False,False,True,1,61,1,0,61,iterated_maximum_matching,0.0,1.0,0.01841187398531474
input_ranges_algorithm_5,False,False,True,1,61,1,0,61,egalitarian_algorithm,0.0,0.0,0.10774092201609164
input_ranges_algorithm_5,False,False,True,1,61,1,0,61,utilitarian_algorithm,0.0,1.0,0.013679821015102789
input_ranges_algorithm_5,False,False,True,1,61,1,0,76,iterated_maximum_matching,0.0,1.0,0.01764544300385751
input_ranges_algorithm_5,False,False,True,1,61,1,0,76,egalitarian_algorithm,0.0,0.0,0.15219469901057892
input_ranges_algorithm_5,False,False,True,1,61,1,0,76,utilitarian_algorithm,0.0,1.0,0.017125579994171858
input_ranges_algorithm_5,False,False,True,1,61,1,0,91,iterated_maximum_matching,0.0,1.0,0.021232797007542104
input_ranges_algorithm_5,False,False,True,1,61,1,0,91,egalitarian_algorithm,0.0,0.0,0.15886841499013826
input_ranges_algorithm_5,False,False,True,1,61,1,0,91,utilitarian_algorithm,0.0,1.0,0.019808534998446703
input_ranges_algorithm_5,False,False,True,1,61,1,0,106,iterated_maximum_matching,0.0,1.0,0.03305476100649685
input_ranges_algorithm_5,False,False,True,1,61,1,0,106,egalitarian_algorithm,0.0,0.0,0.45361311797751114
input_ranges_algorithm_5,False,False,True,1,61,1,0,106,utilitarian_algorithm,0.0,1.0,0.02397843700600788
input_ranges_algorithm_5,False,False,True,1,76,1,0,1,iterated_priority_matching,1.0,1.0,0.014004592987475917
input_ranges_algorithm_5,False,False,True,1,76,1,0,1,iterated_priority_matching_optimized,1.0,1.0,0.010794722009450197
input_ranges_algorithm_5,False,False,True,1,76,1,0,1,iterated_maximum_matching,1.0,1.0,0.0010674489894881845
input_ranges_algorithm_5,False,False,True,1,76,1,0,1,egalitarian_algorithm,1.0,1.0,0.006152145011583343
input_ranges_algorithm_5,False,False,True,1,76,1,0,1,utilitarian_algorithm,1.0,1.0,0.0008546639874111861
input_ranges_algorithm_5,False,False,True,1,76,1,0,16,iterated_priority_matching,0.0,1.0,3.827862261008704
input_ranges_algorithm_5,False,False,True,1,76,1,0,16,iterated_priority_matching_optimized,0.0,1.0,3.9388687630125787
input_ranges_algorithm_5,False,False,True,1,76,1,0,16,iterated_maximum_matching,0.0,1.0,0.00585102301556617
input_ranges_algorithm_5,False,False,True,1,76,1,0,16,egalitarian_algorithm,0.0,0.0,0.03127929600304924
input_ranges_algorithm_5,False,False,True,1,76,1,0,16,utilitarian_algorithm,0.0,1.0,0.0049140699848067015
input_ranges_algorithm_5,False,False,True,1,76,1,0,31,iterated_maximum_matching,0.0,1.0,0.008432533999439329
input_ranges_algorithm_5,False,False,True,1,76,1,0,31,egalitarian_algorithm,0.0,0.0,0.06985784598509781
input_ranges_algorithm_5,False,False,True,1,76,1,0,31,utilitarian_algorithm,0.0,1.0,0.008737029012991115
input_ranges_algorithm_5,False,False,True,1,76,1,0,46,iterated_maximum_matching,0.0,1.0,0.016273749992251396
input_ranges_algorithm_5,False,False,True,1,76,1,0,46,egalitarian_algorithm,0.0,0.0,0.09490957000525668
input_ranges_algorithm_5,False,False,True,1,76,1,0,46,utilitarian_algorithm,0.0,1.0,0.014020583010278642
